Partial-Vaccinated,State,Total,Total-Vaccinated,Vaccinated-today,date
44948.0,Mizoram,60422.0,15474.0,1657.0,2021-04-05
70775.0,Meghalaya,104119.0,33344.0,2330.0,2021-04-05
67098.0,Manipur,102248.0,35150.0,2166.0,2021-04-05
6285095.0,Maharashtra,7088231.0,803136.0,286404.0,2021-04-05
4963390.0,West Bengal,5687288.0,723898.0,219456.0,2021-04-05
59867.0,Sikkim,72651.0,12784.0,2786.0,2021-04-05
631483.0,Uttarakhand,771924.0,140441.0,24961.0,2021-04-04
976950.0,Punjab,1096347.0,119397.0,43744.0,2021-04-04
2973697.0,Madhya Pradesh,3501561.0,527864.0,31496.0,2021-04-04
5985516.0,Maharashtra,6772628.0,787112.0,147427.0,2021-04-04
66433.0,Manipur,100061.0,33628.0,166.0,2021-04-04
69150.0,Meghalaya,101789.0,32639.0,0.0,2021-04-04
44212.0,Mizoram,58765.0,14553.0,0.0,2021-04-04
45864.0,Nagaland,68231.0,22367.0,16.0,2021-04-04
67615.0,Puducherry,75233.0,7618.0,700.0,2021-04-04
5006018.0,Rajasthan,5814407.0,808389.0,192714.0,2021-04-04
49575.0,Ladakh,56144.0,6569.0,1257.0,2021-04-04
57261.0,Sikkim,69865.0,12604.0,0.0,2021-04-04
2515097.0,Tamil Nadu,2787196.0,272099.0,8953.0,2021-04-04
964925.0,Telangana,1214227.0,249302.0,19981.0,2021-04-04
540977.0,Tripura,618964.0,77987.0,1447.0,2021-04-04
4529699.0,Uttar Pradesh,5578782.0,1049083.0,14494.0,2021-04-04
15833.0,Daman and Diu,18191.0,2358.0,546.0,2021-04-04
4750061.0,West Bengal,5455792.0,705731.0,60461.0,2021-04-04
3686.0,Lakshadweep,5440.0,1754.0,77.0,2021-04-04
1928830.0,Odisha,2317745.0,388915.0,93248.0,2021-04-04
3090061.0,Kerala,3511571.0,421510.0,11049.0,2021-04-04
15356.0,Dadra and Nagar Haveli,19583.0,4227.0,1127.0,2021-04-04
3559181.0,Karnataka,4037136.0,477955.0,46915.0,2021-04-04
2224056.0,Andhra Pradesh,2642003.0,417947.0,6131.0,2021-04-04
62366.0,Arunachal Pradesh,84743.0,22377.0,240.0,2021-04-04
912757.0,Assam,1084912.0,172155.0,2753.0,2021-04-04
2289857.0,Bihar,2719249.0,429392.0,37130.0,2021-04-04
68365.0,Chandigarh,81817.0,13452.0,1946.0,2021-04-04
2059025.0,Chhattisgarh,2396893.0,337868.0,140501.0,2021-04-04
14927.0,Andaman and Nicobar Islands,20134.0,5207.0,207.0,2021-04-04
1098155.0,Delhi,1381063.0,282908.0,53400.0,2021-04-04
5344725.0,Gujarat,6137038.0,792313.0,187293.0,2021-04-04
1375362.0,Haryana,1533620.0,158258.0,19994.0,2021-04-04
454339.0,Himachal Pradesh,545702.0,91363.0,11021.0,2021-04-04
634454.0,Jammu and Kashmir,790885.0,156431.0,13218.0,2021-04-04
1324177.0,Jharkhand,1580390.0,256213.0,55814.0,2021-04-04
97450.0,Goa,118980.0,21530.0,1153.0,2021-04-04
2505308.0,Tamil Nadu,2775467.0,270159.0,34340,2021-04-03
44211.0,Mizoram,58759.0,14548.0,56,2021-04-03
45847.0,Nagaland,68212.0,22365.0,117,2021-04-03
1828862.0,Odisha,2212862.0,384000.0,67909,2021-04-03
66847.0,Puducherry,74414.0,7567.0,3205,2021-04-03
922080.0,Punjab,1039668.0,117588.0,56695,2021-04-03
4805054.0,Rajasthan,5589638.0,784584.0,186944,2021-04-03
57116.0,Sikkim,69720.0,12604.0,495,2021-04-03
4496230.0,Uttar Pradesh,5543202.0,1046972.0,153739,2021-04-03
942868.0,Telangana,1190832.0,247964.0,41789,2021-04-03
538989.0,Tripura,616859.0,77870.0,8128,2021-04-03
605114.0,Uttarakhand,743579.0,138465.0,35151,2021-04-03
4678975.0,West Bengal,5379232.0,700257.0,142765,2021-04-03
15256.0,Daman and Diu,17555.0,2299.0,1500,2021-04-03
62019.0,Arunachal Pradesh,84349.0,22330.0,3434,2021-04-03
66321.0,Manipur,99715.0,33394.0,2322,2021-04-03
68966.0,Meghalaya,101597.0,32631.0,974,2021-04-03
14687.0,Andaman and Nicobar Islands,19894.0,5207.0,466,2021-04-03
5814174.0,Maharashtra,6595599.0,781425.0,250410,2021-04-03
2922262.0,Madhya Pradesh,3448796.0,526534.0,128850,2021-04-03
2242558.0,Bihar,2670030.0,427472.0,66265,2021-04-03
66380.0,Chandigarh,79658.0,13278.0,3220,2021-04-03
1903256.0,Chhattisgarh,2236398.0,333142.0,116632,2021-04-03
14213.0,Dadra and Nagar Haveli,18381.0,4168.0,1536,2021-04-03
1043400.0,Delhi,1322883.0,279483.0,56642,2021-04-03
96201.0,Goa,117634.0,21433.0,2992,2021-04-03
5141069.0,Gujarat,5913787.0,772718.0,240764,2021-04-03
1352284.0,Haryana,1509738.0,157454.0,29619,2021-04-03
441617.0,Himachal Pradesh,532283.0,90666.0,14262,2021-04-03
619576.0,Jammu and Kashmir,775070.0,155494.0,23539,2021-04-03
1268334.0,Jharkhand,1522388.0,254054.0,17430,2021-04-03
3484652.0,Karnataka,3960816.0,476164.0,136155,2021-04-03
3071403.0,Kerala,3491979.0,420576.0,109795,2021-04-03
48148.0,Ladakh,54714.0,6566.0,3165,2021-04-03
3594.0,Lakshadweep,5346.0,1752.0,144,2021-04-03
2194108.0,Andhra Pradesh,2610240.0,416132.0,60819,2021-04-03
908571.0,Assam,1079483.0,170912.0,30691,2021-04-03
3466.0,Lakshadweep,5200.0,1734.0,116.0,2021-04-02
990036.0,Delhi,1262423.0,272387.0,54330.0,2021-04-02
2965596.0,Kerala,3378681.0,413085.0,55194.0,2021-04-02
3319465.0,Karnataka,3790154.0,470689.0,132766.0,2021-04-02
1249300.0,Jharkhand,1500288.0,250988.0,27731.0,2021-04-02
596695.0,Jammu and Kashmir,749089.0,152394.0,28532.0,2021-04-02
425959.0,Himachal Pradesh,515705.0,89746.0,11602.0,2021-04-02
1316935.0,Haryana,1472546.0,155611.0,58169.0,2021-04-02
93815.0,Goa,114466.0,20651.0,2690.0,2021-04-02
12576.0,Dadra and Nagar Haveli,16575.0,3999.0,1704.0,2021-04-02
2788162.0,Madhya Pradesh,3307946.0,519784.0,87567.0,2021-04-02
1727095.0,Chhattisgarh,2054154.0,327059.0,168276.0,2021-04-02
63532.0,Chandigarh,76320.0,12788.0,2881.0,2021-04-02
2159893.0,Bihar,2582464.0,422571.0,108997.0,2021-04-02
884319.0,Assam,1047048.0,162729.0,27814.0,2021-04-02
59156.0,Arunachal Pradesh,80734.0,21578.0,679.0,2021-04-02
2138953.0,Andhra Pradesh,2546815.0,407862.0,33924.0,2021-04-02
14264.0,Andaman and Nicobar Islands,19427.0,5163.0,1.0,2021-04-02
44766.0,Ladakh,51287.0,6521.0,4290.0,2021-04-02
4876277.0,Gujarat,5623459.0,747182.0,316137.0,2021-04-02
5532014.0,Maharashtra,6300058.0,768044.0,248774.0,2021-04-02
56621.0,Sikkim,69225.0,12604.0,0.0,2021-04-02
65724.0,Manipur,97381.0,31657.0,161.0,2021-04-02
13416.0,Daman and Diu,15569.0,2153.0,1131.0,2021-04-02
4537164.0,West Bengal,5224307.0,687143.0,114369.0,2021-04-02
569754.0,Uttarakhand,704580.0,134826.0,39841.0,2021-04-02
4314932.0,Uttar Pradesh,5352563.0,1037631.0,259170.0,2021-04-02
901839.0,Telangana,1145852.0,244013.0,50960.0,2021-04-02
2473042.0,Tamil Nadu,2737047.0,264005.0,43014.0,2021-04-02
531504.0,Tripura,608251.0,76747.0,4280.0,2021-04-02
4619409.0,Rajasthan,5375240.0,755831.0,221507.0,2021-04-02
861495.0,Punjab,975563.0,114068.0,50228.0,2021-04-02
63765.0,Puducherry,71163.0,7398.0,851.0,2021-04-02
1742253.0,Odisha,2119972.0,377719.0,104480.0,2021-04-02
45814.0,Nagaland,68095.0,22281.0,31.0,2021-04-02
44169.0,Mizoram,58703.0,14534.0,0.0,2021-04-02
68203.0,Meghalaya,100623.0,32420.0,0.0,2021-04-02
2906360.0,Kerala,3316136.0,409776.0,77246,2021-04-01
932777.0,Delhi,1199089.0,266312.0,59455,2021-04-01
3146857.0,Karnataka,3612088.0,465231.0,83133,2021-04-01
1217859.0,Jharkhand,1465365.0,247506.0,21585,2021-04-01
566786.0,Jammu and Kashmir,715478.0,148692.0,28567,2021-04-01
406266.0,Himachal Pradesh,495402.0,89136.0,32964,2021-04-01
1244320.0,Haryana,1396502.0,152182.0,61732,2021-04-01
4521470.0,Gujarat,5235317.0,713847.0,250338,2021-04-01
91072.0,Goa,111214.0,20142.0,3399,2021-04-01
14221.0,Andaman and Nicobar Islands,19379.0,5158.0,592,2021-04-01
10519.0,Dadra and Nagar Haveli,14355.0,3836.0,1614,2021-04-01
1521458.0,Chhattisgarh,1841271.0,319813.0,118511,2021-04-01
60717.0,Chandigarh,73172.0,12455.0,3288,2021-04-01
2025880.0,Bihar,2441986.0,416106.0,92061,2021-04-01
858408.0,Assam,1014416.0,156008.0,27190,2021-04-01
58015.0,Arunachal Pradesh,79344.0,21329.0,5461,2021-04-01
2067845.0,Andhra Pradesh,2470482.0,402637.0,69143,2021-04-01
3336.0,Lakshadweep,5059.0,1723.0,121,2021-04-01
39710.0,Ladakh,46198.0,6488.0,3129,2021-04-01
2640922.0,Madhya Pradesh,3155675.0,514753.0,211630,2021-04-01
12285.0,Daman and Diu,14348.0,2063.0,816,2021-04-01
4394848.0,Rajasthan,5117512.0,722664.0,154319,2021-04-01
4404217.0,West Bengal,5081204.0,676987.0,139221,2021-04-01
526133.0,Uttarakhand,657351.0,131218.0,34323,2021-04-01
4012217.0,Uttar Pradesh,5033572.0,1021355.0,185857,2021-04-01
525696.0,Tripura,601884.0,76188.0,14172,2021-04-01
5247189.0,Maharashtra,6002637.0,755448.0,208097,2021-04-01
2428716.0,Tamil Nadu,2685483.0,256767.0,49296,2021-04-01
56210.0,Sikkim,68799.0,12589.0,3123,2021-04-01
847787.0,Telangana,1087616.0,239829.0,48568,2021-04-01
800104.0,Punjab,910968.0,110864.0,50999,2021-04-01
62930.0,Puducherry,70183.0,7253.0,1847,2021-04-01
1620908.0,Odisha,1990236.0,369328.0,70170,2021-04-01
45651.0,Nagaland,67891.0,22240.0,1926,2021-04-01
44072.0,Mizoram,58563.0,14491.0,1157,2021-04-01
67614.0,Meghalaya,99937.0,32323.0,3108,2021-04-01
65656.0,Manipur,97117.0,31461.0,1077,2021-04-01
3221.0,Lakshadweep,4937.0,1716.0,205,2021-03-31
2417026.0,Madhya Pradesh,2923495.0,506469.0,136033,2021-03-31
5040719.0,Maharashtra,5785682.0,744963.0,198869,2021-03-31
65327.0,Manipur,96040.0,30713.0,795,2021-03-31
65030.0,Meghalaya,96657.0,31627.0,1380,2021-03-31
43494.0,Mizoram,57406.0,13912.0,311,2021-03-31
44166.0,Nagaland,65965.0,21799.0,1909,2021-03-31
3836136.0,Uttar Pradesh,4845076.0,1008940.0,65104,2021-03-31
1552372.0,Odisha,1916157.0,363785.0,65765,2021-03-31
61255.0,Puducherry,68336.0,7081.0,3420,2021-03-31
747358.0,Punjab,854840.0,107482.0,45078,2021-03-31
4247278.0,Rajasthan,4947685.0,700407.0,110469,2021-03-31
53229.0,Sikkim,65676.0,12447.0,438,2021-03-31
2384804.0,Tamil Nadu,2635252.0,250448.0,64067,2021-03-31
802396.0,Telangana,1038676.0,236280.0,34017,2021-03-31
2828819.0,Kerala,3235316.0,406497.0,59227,2021-03-31
36628.0,Ladakh,43069.0,6441.0,198,2021-03-31
9015.0,Dadra and Nagar Haveli,12741.0,3726.0,328,2021-03-31
3063586.0,Karnataka,3524507.0,460921.0,142115,2021-03-31
1196496.0,Jharkhand,1440625.0,244129.0,19363,2021-03-31
541985.0,Jammu and Kashmir,686892.0,144907.0,557,2021-03-31
372062.0,Himachal Pradesh,460397.0,88335.0,6938,2021-03-31
1179439.0,Haryana,1328414.0,148975.0,62438,2021-03-31
4286825.0,Gujarat,4978946.0,692121.0,195872,2021-03-31
88459.0,Goa,107812.0,19353.0,3126,2021-03-31
880712.0,Delhi,1139609.0,258897.0,27884,2021-03-31
1402831.0,Chhattisgarh,1717131.0,314300.0,107245,2021-03-31
57930.0,Chandigarh,69884.0,11954.0,1641,2021-03-31
1932541.0,Bihar,2343431.0,410890.0,90001,2021-03-31
835752.0,Assam,986527.0,150775.0,14921,2021-03-31
54002.0,Arunachal Pradesh,73883.0,19881.0,5,2021-03-31
1987757.0,Andhra Pradesh,2383122.0,395365.0,81697,2021-03-31
13662.0,Andaman and Nicobar Islands,18787.0,5125.0,71,2021-03-31
512411.0,Tripura,587502.0,75091.0,8918,2021-03-31
11536.0,Daman and Diu,13532.0,1996.0,507,2021-03-31
4267011.0,West Bengal,4931264.0,664253.0,127453,2021-03-31
493567.0,Uttarakhand,622136.0,128569.0,18022,2021-03-31
1492912.0,Odisha,1847434.0,354522.0,75214,2021-03-30
3042.0,Lakshadweep,4732.0,1690.0,152,2021-03-30
2292181.0,Madhya Pradesh,2787450.0,495269.0,3039,2021-03-30
4852010.0,Maharashtra,5579924.0,727914.0,188709,2021-03-30
65116.0,Manipur,95245.0,30129.0,718,2021-03-30
64092.0,Meghalaya,95166.0,31074.0,2181,2021-03-30
43283.0,Mizoram,56956.0,13673.0,330,2021-03-30
42646.0,Nagaland,63856.0,21210.0,3195,2021-03-30
478060.0,Uttarakhand,603812.0,125752.0,16902,2021-03-30
36465.0,Ladakh,42836.0,6371.0,86,2021-03-30
702117.0,Punjab,805939.0,103822.0,46088,2021-03-30
4147433.0,Rajasthan,4823066.0,675633.0,77021,2021-03-30
52618.0,Sikkim,65007.0,12389.0,738,2021-03-30
2328010.0,Tamil Nadu,2570381.0,242371.0,67265,2021-03-30
771109.0,Telangana,1004262.0,233153.0,43635,2021-03-30
503939.0,Tripura,578305.0,74366.0,25565,2021-03-30
4147785.0,West Bengal,4795608.0,647823.0,201860,2021-03-30
58056.0,Puducherry,64907.0,6851.0,3667,2021-03-30
2763944.0,Kerala,3166328.0,402384.0,145095,2021-03-30
13591.0,Andaman and Nicobar Islands,18715.0,5124.0,467,2021-03-30
2926807.0,Karnataka,3379569.0,452762.0,111780,2021-03-30
11027.0,Daman and Diu,12965.0,1938.0,444,2021-03-30
53998.0,Arunachal Pradesh,73878.0,19880.0,1870,2021-03-30
822167.0,Assam,969315.0,147148.0,29858,2021-03-30
1845376.0,Bihar,2250867.0,405491.0,42654,2021-03-30
56817.0,Chandigarh,68243.0,11426.0,1664,2021-03-30
1299587.0,Chhattisgarh,1606866.0,307279.0,51512,2021-03-30
8801.0,Dadra and Nagar Haveli,12413.0,3612.0,362,2021-03-30
860431.0,Delhi,1111425.0,250994.0,41652,2021-03-30
3771965.0,Uttar Pradesh,4778284.0,1006319.0,27365,2021-03-30
86338.0,Goa,104685.0,18347.0,3946,2021-03-30
4106281.0,Gujarat,4774497.0,668216.0,200173,2021-03-30
1105993.0,Haryana,1252553.0,146560.0,104851,2021-03-30
362407.0,Himachal Pradesh,449988.0,87581.0,24614,2021-03-30
540748.0,Jammu and Kashmir,685541.0,144793.0,24370,2021-03-30
1180273.0,Jharkhand,1420413.0,240140.0,9494,2021-03-30
1906765.0,Andhra Pradesh,2292207.0,385442.0,81503,2021-03-30
1830558.0,Andhra Pradesh,2206610.0,376052.0,60641,2021-03-29
13198.0,Andaman and Nicobar Islands,18248.0,5050.0,0,2021-03-29
52035.0,Sikkim,64269.0,12234.0,0,2021-03-29
62580.0,Meghalaya,92762.0,30182.0,1099,2021-03-29
43204.0,Mizoram,56626.0,13422.0,76,2021-03-29
40568.0,Nagaland,60661.0,20093.0,108,2021-03-29
1425636.0,Odisha,1772219.0,346583.0,262,2021-03-29
54521.0,Puducherry,61240.0,6719.0,1850,2021-03-29
657293.0,Punjab,758033.0,100740.0,18362,2021-03-29
2265589.0,Tamil Nadu,2500640.0,235051.0,87196,2021-03-29
4676063.0,Maharashtra,5390884.0,714821.0,53581,2021-03-29
730197.0,Telangana,960572.0,230375.0,12586,2021-03-29
479656.0,Tripura,552676.0,73020.0,769,2021-03-29
3745412.0,Uttar Pradesh,4750919.0,1005507.0,66,2021-03-29
463261.0,Uttarakhand,586910.0,123649.0,0,2021-03-29
3962610.0,West Bengal,4593675.0,631065.0,22897,2021-03-29
10665.0,Daman and Diu,12521.0,1856.0,0,2021-03-29
64787.0,Manipur,94527.0,29740.0,3,2021-03-29
2289312.0,Madhya Pradesh,2784411.0,495099.0,19,2021-03-29
52874.0,Arunachal Pradesh,72008.0,19134.0,436,2021-03-29
83531.0,Goa,100739.0,17208.0,826,2021-03-29
797117.0,Assam,939350.0,142233.0,2952,2021-03-29
1804165.0,Bihar,2208179.0,404014.0,143,2021-03-29
55598.0,Chandigarh,66579.0,10981.0,29,2021-03-29
1251853.0,Chhattisgarh,1555354.0,303501.0,39,2021-03-29
8603.0,Dadra and Nagar Haveli,12051.0,3448.0,10,2021-03-29
826416.0,Delhi,1069772.0,243356.0,38,2021-03-29
3927290.0,Gujarat,4574290.0,647000.0,14605,2021-03-29
36414.0,Ladakh,42750.0,6336.0,0,2021-03-29
1004658.0,Haryana,1147702.0,143044.0,344,2021-03-29
338554.0,Himachal Pradesh,425027.0,86473.0,477,2021-03-29
519202.0,Jammu and Kashmir,659723.0,140521.0,23122,2021-03-29
1172838.0,Jharkhand,1410875.0,238037.0,376,2021-03-29
2815604.0,Karnataka,3262254.0,446650.0,131861,2021-03-29
2619234.0,Kerala,3014902.0,395668.0,146258,2021-03-29
4086638.0,Rajasthan,4746045.0,659407.0,1,2021-03-29
2958.0,Lakshadweep,4580.0,1622.0,0,2021-03-29
13198.0,Andaman and Nicobar Islands,18248.0,5050.0,0,2021-03-28
10665.0,Daman and Diu,12521.0,1856.0,29,2021-03-28
36414.0,Ladakh,42750.0,6336.0,0,2021-03-28
2473371.0,Kerala,2864604.0,391233.0,6622,2021-03-28
2689578.0,Karnataka,3130304.0,440726.0,17730,2021-03-28
1171636.0,Jharkhand,1409576.0,237940.0,5347,2021-03-28
499794.0,Jammu and Kashmir,636601.0,136807.0,80,2021-03-28
337367.0,Himachal Pradesh,423819.0,86452.0,352,2021-03-28
1004252.0,Haryana,1147285.0,143033.0,1953,2021-03-28
3910276.0,Gujarat,4556786.0,646510.0,79449,2021-03-28
82822.0,Goa,99913.0,17091.0,0,2021-03-28
826381.0,Delhi,1069734.0,243353.0,378,2021-03-28
8593.0,Dadra and Nagar Haveli,12041.0,3448.0,0,2021-03-28
1251620.0,Chhattisgarh,1555061.0,303441.0,32495,2021-03-28
55571.0,Chandigarh,66550.0,10979.0,103,2021-03-28
1803599.0,Bihar,2207605.0,404006.0,16427,2021-03-28
794570.0,Assam,936388.0,141818.0,305,2021-03-28
2958.0,Lakshadweep,4580.0,1622.0,0,2021-03-28
1773016.0,Andhra Pradesh,2145969.0,372953.0,8980,2021-03-28
2289295.0,Madhya Pradesh,2784392.0,495097.0,245,2021-03-28
4086587.0,Rajasthan,4745994.0,659407.0,341,2021-03-28
463261.0,Uttarakhand,586910.0,123649.0,299,2021-03-28
3745343.0,Uttar Pradesh,4750848.0,1005505.0,884,2021-03-28
478889.0,Tripura,551907.0,73018.0,5789,2021-03-28
717894.0,Telangana,947984.0,230090.0,1734,2021-03-28
2184702.0,Tamil Nadu,2413249.0,228547.0,14487,2021-03-28
52035.0,Sikkim,64269.0,12234.0,0,2021-03-28
637921.0,Punjab,737830.0,99909.0,16376,2021-03-28
4624153.0,Maharashtra,5336333.0,712180.0,16738,2021-03-28
52762.0,Puducherry,59390.0,6628.0,0,2021-03-28
1425365.0,Odisha,1771927.0,346562.0,450,2021-03-28
40462.0,Nagaland,60553.0,20091.0,28,2021-03-28
43203.0,Mizoram,56550.0,13347.0,0,2021-03-28
61724.0,Meghalaya,91663.0,29939.0,12,2021-03-28
64787.0,Manipur,94524.0,29737.0,111,2021-03-28
52455.0,Arunachal Pradesh,71572.0,19117.0,0,2021-03-28
3941142.0,West Bengal,4570767.0,629625.0,1257,2021-03-28
3931429.0,West Bengal,4560874.0,629445.0,178717,2021-03-27
10637.0,Daman and Diu,12492.0,1855.0,254,2021-03-27
2958.0,Lakshadweep,4580.0,1622.0,195,2021-03-27
2283611.0,Madhya Pradesh,2778635.0,495024.0,103695,2021-03-27
4599655.0,Maharashtra,5311270.0,711615.0,215183,2021-03-27
64682.0,Manipur,94323.0,29641.0,1782,2021-03-27
61597.0,Meghalaya,91536.0,29939.0,413,2021-03-27
43203.0,Mizoram,56550.0,13347.0,0,2021-03-27
40436.0,Nagaland,60525.0,20089.0,201,2021-03-27
1420555.0,Odisha,1767089.0,346534.0,59160,2021-03-27
52762.0,Puducherry,59390.0,6628.0,2161,2021-03-27
617606.0,Punjab,717043.0,99437.0,41246,2021-03-27
4057602.0,Rajasthan,4716814.0,659212.0,144095,2021-03-27
52035.0,Sikkim,64269.0,12234.0,2,2021-03-27
2169358.0,Tamil Nadu,2397388.0,228030.0,92561,2021-03-27
715923.0,Telangana,945935.0,230012.0,34885,2021-03-27
472692.0,Tripura,545655.0,72963.0,16529,2021-03-27
36414.0,Ladakh,42750.0,6336.0,133,2021-03-27
2461902.0,Kerala,2853037.0,391135.0,111803,2021-03-27
2670967.0,Karnataka,3111258.0,440291.0,118868,2021-03-27
1212141.0,Chhattisgarh,1515104.0,302963.0,102115,2021-03-27
13198.0,Andaman and Nicobar Islands,18248.0,5050.0,545,2021-03-27
1758233.0,Andhra Pradesh,2129580.0,371347.0,116809,2021-03-27
52455.0,Arunachal Pradesh,71572.0,19117.0,2045,2021-03-27
793702.0,Assam,935497.0,141795.0,19572,2021-03-27
1781028.0,Bihar,2184814.0,403786.0,100533,2021-03-27
55473.0,Chandigarh,66447.0,10974.0,1569,2021-03-27
8581.0,Dadra and Nagar Haveli,12029.0,3448.0,326,2021-03-27
1133808.0,Jharkhand,1371562.0,237754.0,62313,2021-03-27
823937.0,Delhi,1067131.0,243194.0,38847,2021-03-27
82822.0,Goa,99913.0,17091.0,2579,2021-03-27
3818969.0,Gujarat,4464842.0,645873.0,226992,2021-03-27
1001495.0,Haryana,1144483.0,142988.0,20135,2021-03-27
327232.0,Himachal Pradesh,413609.0,86377.0,10040,2021-03-27
498870.0,Jammu and Kashmir,635632.0,136762.0,22252,2021-03-27
3743585.0,Uttar Pradesh,4749047.0,1005462.0,71440,2021-03-27
462138.0,Uttarakhand,585593.0,123455.0,12551,2021-03-27
3735357.0,West Bengal,4353226.0,617869.0,285104,2021-03-26
1651981.0,Andhra Pradesh,2010321.0,358340.0,104257,2021-03-26
4383738.0,Maharashtra,5081844.0,698106.0,250758,2021-03-26
63986.0,Manipur,92331.0,28345.0,2474,2021-03-26
60890.0,Meghalaya,90713.0,29823.0,1929,2021-03-26
42980.0,Mizoram,56262.0,13282.0,797,2021-03-26
40316.0,Nagaland,60313.0,19997.0,555,2021-03-26
1355484.0,Odisha,1699331.0,343847.0,60454,2021-03-26
50614.0,Puducherry,57138.0,6524.0,2785,2021-03-26
576502.0,Punjab,674041.0,97539.0,35118,2021-03-26
3862719.0,Rajasthan,4518742.0,656023.0,166907,2021-03-26
51639.0,Sikkim,63870.0,12231.0,1382,2021-03-26
2074637.0,Tamil Nadu,2296923.0,222286.0,98517,2021-03-26
680961.0,Telangana,909653.0,228692.0,39504,2021-03-26
448709.0,Tripura,521326.0,72617.0,65416,2021-03-26
3663699.0,Uttar Pradesh,4666249.0,1002550.0,210498,2021-03-26
449106.0,Uttarakhand,571972.0,122866.0,25422,2021-03-26
2184219.0,Madhya Pradesh,2674732.0,490513.0,6531,2021-03-26
12850.0,Andaman and Nicobar Islands,17693.0,4843.0,462,2021-03-26
36298.0,Ladakh,42617.0,6319.0,210,2021-03-26
789065.0,Delhi,1027800.0,238735.0,21885,2021-03-26
50431.0,Arunachal Pradesh,69402.0,18971.0,2694,2021-03-26
771800.0,Assam,912090.0,140290.0,51823,2021-03-26
1670785.0,Bihar,2070173.0,399388.0,104165,2021-03-26
54164.0,Chandigarh,64874.0,10710.0,1714,2021-03-26
1106455.0,Chhattisgarh,1405475.0,299020.0,57188,2021-03-26
8313.0,Dadra and Nagar Haveli,11703.0,3390.0,376,2021-03-26
80349.0,Goa,97296.0,16947.0,3105,2021-03-26
2350783.0,Kerala,2738046.0,387263.0,128013,2021-03-26
3564707.0,Gujarat,4207205.0,642498.0,221651,2021-03-26
978230.0,Haryana,1120332.0,142102.0,48031,2021-03-26
313780.0,Himachal Pradesh,399716.0,85936.0,17875,2021-03-26
477708.0,Jammu and Kashmir,611147.0,133439.0,25305,2021-03-26
1044396.0,Jharkhand,1279313.0,234917.0,35000,2021-03-26
2550323.0,Karnataka,2985069.0,434746.0,155442,2021-03-26
2778.0,Lakshadweep,4383.0,1605.0,128,2021-03-26
10404.0,Daman and Diu,12235.0,1831.0,615,2021-03-26
1553433.0,Andhra Pradesh,1898860.0,345427.0,136485,2021-03-25
4148235.0,Maharashtra,4826716.0,678481.0,206246,2021-03-25
59516.0,Meghalaya,88435.0,28919.0,3736,2021-03-25
42387.0,Mizoram,55331.0,12944.0,624,2021-03-25
39901.0,Nagaland,59757.0,19856.0,2069,2021-03-25
1292146.0,Odisha,1632419.0,340273.0,63875,2021-03-25
47992.0,Puducherry,54348.0,6356.0,2714,2021-03-25
542286.0,Punjab,637943.0,95657.0,35943,2021-03-25
3696337.0,Rajasthan,4347787.0,651450.0,64689,2021-03-25
49733.0,Sikkim,61838.0,12105.0,1126,2021-03-25
1979991.0,Tamil Nadu,2195297.0,215306.0,97614,2021-03-25
643740.0,Telangana,869706.0,225966.0,39073,2021-03-25
382811.0,Tripura,454421.0,71610.0,62190,2021-03-25
3452743.0,Uttar Pradesh,4447400.0,994657.0,257272,2021-03-25
422343.0,Uttarakhand,543851.0,121508.0,24863,2021-03-25
3469231.0,West Bengal,4065473.0,596242.0,140919,2021-03-25
9900.0,Daman and Diu,11620.0,1720.0,176,2021-03-25
63351.0,Manipur,89855.0,26504.0,1909,2021-03-25
2172167.0,Madhya Pradesh,2662264.0,490097.0,138260,2021-03-25
48059.0,Arunachal Pradesh,66252.0,18193.0,2805,2021-03-25
2674.0,Lakshadweep,4255.0,1581.0,44,2021-03-25
720483.0,Assam,856111.0,135628.0,84997,2021-03-25
1558112.0,Bihar,1951852.0,393740.0,112342,2021-03-25
52851.0,Chandigarh,63150.0,10299.0,1759,2021-03-25
1051023.0,Chhattisgarh,1345747.0,294724.0,55855,2021-03-25
8008.0,Dadra and Nagar Haveli,11327.0,3319.0,384,2021-03-25
770993.0,Delhi,1005009.0,234016.0,39641,2021-03-25
77908.0,Goa,94180.0,16272.0,2946,2021-03-25
3324757.0,Gujarat,3962656.0,637899.0,212297,2021-03-25
928653.0,Haryana,1068509.0,139856.0,49658,2021-03-25
284141.0,Himachal Pradesh,368693.0,84552.0,24913,2021-03-25
455317.0,Jammu and Kashmir,584616.0,129299.0,32859,2021-03-25
1008754.0,Jharkhand,1240550.0,231796.0,35490,2021-03-25
2397848.0,Karnataka,2825002.0,427154.0,86550,2021-03-25
2217754.0,Kerala,2600312.0,382558.0,149392,2021-03-25
36215.0,Ladakh,42407.0,6192.0,188,2021-03-25
12576.0,Andaman and Nicobar Islands,17229.0,4653.0,592,2021-03-25
12204.0,Andaman and Nicobar Islands,16637.0,4433.0,554,2021-03-24
1429904.0,Andhra Pradesh,1761046.0,331142.0,118108,2021-03-24
45953.0,Arunachal Pradesh,63447.0,17494.0,30,2021-03-24
57414.0,Meghalaya,84439.0,27025.0,2491,2021-03-24
41718.0,Mizoram,54511.0,12793.0,138,2021-03-24
38647.0,Nagaland,57685.0,19038.0,2090,2021-03-24
1229006.0,Odisha,1564690.0,335684.0,55134,2021-03-24
